Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
RUFINO 4107,11.7,0.15,28.794986,313.09822,149.3221,17.565627,0.2020657,2.5546645,48800
RUIKOU 4101,12.5,0.15,171.03177,338.60595,339.42894,8.752096,0.1131139,2.6983093,48800
RUMOI 5139,11.3,0.15,287.89243,223.30665,57.28326,2.85834,0.0309865,2.8557638,49000
RUMPELSTILZ 1773,11.9,0.15,96.103883,167.57376,74.917898,5.396462,0.1270912,2.436744,48800
RUNRUNSHAW 2899,13.5,0.15,92.424319,303.49099,19.956069,3.228223,0.1564928,2.2616786,48800
RUPERTO-CAROLA 353,11,0.15,28.483463,320.51634,102.99777,5.692185,0.3260786,2.7370666,48800
RUPERTWILDT 1953,11.8,0.15,133.00702,328.80369,74.459474,2.460372,0.1737856,3.1207369,48800
RUPPINA 1443,10.8,0.15,65.645533,158.48536,175.35818,1.920581,0.0638199,2.9371927,48800
RUSHEVA 3516,12.1,0.15,30.617027,206.22763,162.11615,2.311902,0.0822716,2.8817647,48800
RUSSELL 1762,11.8,0.15,324.47922,231.91442,161.00819,2.270003,0.077171,2.8761096,48800
RUSSIA 232,10.25,0.15,247.27319,49.829465,152.84438,6.083012,0.1794103,2.548928,48800
RUSTHAWELIA 1171,9.9,0.15,346.28035,283.60381,123.13282,3.047389,0.2066382,3.1650049,48800
RUTH 798,9.44,0.15,100.08819,51.047256,214.77511,9.229193,0.0412025,3.0143923,48800
RUTHERFORDIA 1249,11.54,0.15,297.04115,223.0492,259.3345,4.870708,0.0763397,2.2242084,48800
RUTHWOLFE 3285,12.3,0.15,51.632505,168.73192,246.41014,20.509811,0.2130978,2.5289408,48800
RUTLLANT 2518,13.4,0.15,31.620884,38.020286,205.82952,5.922711,0.1719924,2.3088015,48800
RUVUMA 1427,10.7,0.15,337.58391,241.75707,78.836856,9.344109,0.2127089,2.749122,48800
RUZENA 1856,12.6,0.15,62.202417,55.313814,186.11017,4.737676,0.0792498,2.2369807,48800
RYAZANOV 4258,11.7,0.15,348.11011,274.84414,62.660655,3.961355,0.0726586,2.9585296,48800
RYOMA 2835,12.1,0.15,97.010242,346.8657,5.812761,1.344183,0.0804182,2.7449219,48800
SABAUDA 1115,9.3,0.15,208.48076,51.107494,72.792092,15.363214,0.1673128,3.1052607,48800
SABINE 665,8.1,0.15,38.160721,319.20993,299.10252,14.743539,0.1588169,3.1574324,48800
SABRINA 2264,10.5,0.15,248.85,73.934218,243.29903,0.144683,0.1600369,3.1432871,48800
SACAJAWEA 2822,12.4,0.15,62.270412,21.04767,93.649139,14.725573,0.127064,2.5812723,48800
SADEYA 1626,10.5,0.15,35.11054,148.80565,279.76137,25.310965,0.2750192,2.3629836,48800
SAFARA 1364,10.6,0.15,71.037135,222.95408,64.430767,11.500468,0.0733514,3.0114568,48800
SAFRONOV 3615,11.1,0.15,25.845043,101.80671,135.84341,2.100519,0.1143928,3.1706365,48800
SAGA 1163,10.6,0.15,103.39776,199.01274,128.34668,9.007655,0.0602607,3.212365,48800
SAGAN 2709,13.3,0.15,52.31201,307.76035,241.40849,2.730099,0.0694906,2.1951542,48800
SAHADE 2605,12.7,0.15,92.854647,171.94777,172.37983,9.415686,0.0808121,3.0906051,48800
SAHEKI 4606,12.7,0.15,39.514824,251.51342,241.62498,2.629789,0.1018683,2.2522432,48800
SAHLIA 2088,12.42,0.15,50.89165,90.889453,359.97891,5.544048,0.0793379,2.2074013,48800
SAIMAA 1533,10.82,0.15,65.683209,357.42421,157.20399,10.703387,0.0413544,3.0101728,48800
SAINT-EXUPERY 2578,11.4,0.15,76.394721,334.72408,56.138716,10.560189,0.0898006,3.0038575,48800
SAINT-SAENS 5210,14.4,0.15,61.27738,74.7732,0.71368,2.15137,0.1481858,2.4398154,49000
SAITO 2615,12.2,0.15,118.84174,344.14168,323.44437,4.278233,0.1657052,3.1646615,48800
SAKHAROV 1979,13.5,0.15,199.66664,220.00339,202.93011,6.052099,0.1004714,2.3735893,48800
SAKUNTALA 1166,11.3,0.15,94.559632,189.01003,106.95795,18.851276,0.2050274,2.5378763,48800
SALAZAR 2918,11.9,0.15,82.056854,168.86051,135.8677,2.090119,0.1598157,3.1662308,48800
SALDANHA 1456,10.93,0.15,186.98587,57.019806,284.62503,10.595256,0.2066168,3.2226676,48800
SALLI 1715,12.1,0.15,178.75626,209.35546,39.155851,11.45479,0.238374,2.4001654,48800
SALOME 562,9.95,0.15,106.98844,258.28428,71.189635,11.12101,0.1010957,3.0170403,48800
SALONTA 1436,10.3,0.15,140.17133,31.673175,261.00793,13.867739,0.0745152,3.1418877,48800
SALVIA 1083,12,0.15,61.243452,31.898387,81.017291,5.138361,0.1822605,2.3293742,48800
SAMANTHA 3147,13.7,0.15,230.53236,241.23834,216.49828,3.545653,0.1948638,2.622864,48800
SAMITCHELL 2624,10.7,0.15,327.41125,144.76772,162.21188,2.772465,0.1187406,3.9566285,48800
SAMPO 2091,10.2,0.15,59.099321,325.98018,115.00515,11.374804,0.0581782,3.0158029,48800
SANDERS 3029,13,0.15,93.419457,268.53283,314.03074,3.425698,0.1113985,2.2399508,48800
SANDIEGO 3043,13.6,0.15,216.70545,31.528807,351.25246,21.79437,0.1065736,1.926363,48800
SANDRA 1760,11.5,0.15,179.49288,336.37201,232.93025,8.436071,0.1214245,3.1520751,48800
SANDRINE 1711,11.01,0.15,76.509285,248.50903,135.37067,11.094169,0.107592,3.0153752,48800
SANJUAN 2284,12.7,0.15,173.56584,67.307068,146.08482,5.282412,0.0498433,2.325666,48800
SANMARTIN 2745,13.2,0.15,135.83795,303.44162,138.01334,22.382992,0.1904077,2.2882709,48800
SANTA 1288,11.41,0.15,352.73477,53.010667,299.44773,7.568178,0.0656195,2.8849459,48800
SANTINI 4158,11.3,0.15,138.91231,185.9383,5.473858,6.247801,0.0180663,3.3981334,48800
SAPIENTIA 275,8.85,0.15,224.14863,38.40568,134.39117,4.765884,0.160601,2.7735539,48800
SAPPHO 80,7.98,0.15,201.09847,139.17112,218.9575,8.663882,0.1999949,2.29648,48800
SAPPORO 3473,13.7,0.15,277.34846,57.497964,129.58957,0.960574,0.155874,2.3631261,48800
SARA 533,9.67,0.15,50.598204,29.865579,180.7237,6.545646,0.0383991,2.9803816,48800
SARABHAI 2987,12.1,0.15,37.437198,335.0386,167.67088,1.010584,0.067933,2.8874789,48800
SARAHILL 3065,11.8,0.15,313.78407,212.37513,303.54131,4.301574,0.0652504,2.7173784,48800
SAREMA 1012,12.41,0.15,195.99401,23.409735,73.34955,4.042963,0.1333568,2.4808285,48800
SARITA 796,9.12,0.15,74.394201,329.24728,33.496165,19.076966,0.3224641,2.6330461,48800
SARMIENTO 1920,14.17,0.15,257.82304,316.60427,64.179475,22.801048,0.1060002,1.9298152,48800
SAROMA 5059,12.2,0.15,92.16983,158.50245,295.72161,12.63427,0.1337883,2.5936167,49000
SARPEDON 2223,9.41,0.15,199.54655,55.08202,221.14167,16.023003,0.0125975,5.1579198,48800
SASHA 3680,12.9,0.15,352.72802,95.443838,26.298324,5.508096,0.0633408,2.2253566,48800
SASKIA 461,10.48,0.15,192.78444,301.82024,157.56612,1.437881,0.1568428,3.1096162,48800
SATHER 3292,12.4,0.15,192.69412,22.018506,37.015258,1.581725,0.1770137,3.1564244,48800
SATPAEV 2402,13.2,0.15,263.13602,63.795224,338.02101,5.175098,0.1311053,2.2219812,48800
SAUCIER 3598,11.8,0.15,250.29887,70.730779,161.6701,0.773551,0.1093682,3.1698549,48800
SAVO 1494,12.7,0.15,196.71422,184.23665,195.25256,2.451287,0.1314279,2.190066,48800
SAVONLINNA 1525,12.4,0.15,347.6749,63.570431,279.80791,5.892148,0.2645578,2.695338,48800
SAWYERHOGG 2917,12,0.15,146.84449,39.033854,349.09722,12.830401,0.1101006,2.7980304,48800
SAX 3534,12.4,0.15,46.879703,200.2654,247.50445,7.638212,0.1923218,2.7554781,48800
SAYAMA 4461,11.7,0.15,73.444576,149.88494,133.66068,16.000463,0.1296118,2.8525733,48800
SAZAVA 2081,12.14,0.15,339.0472,222.32512,66.584574,3.918974,0.1620592,2.4506151,48800
SCABIOSA 1228,11.5,0.15,275.78289,210.65734,308.44712,3.285462,0.039358,2.7684025,48800
SCALTRITI 2812,13.5,0.15,165.442,100.40934,68.374771,6.815161,0.0916531,2.2246029,48800
SCANIA 460,10.6,0.15,181.8095,162.26533,205.50535,4.629387,0.1041377,2.7192964,48800
SCHABER 3333,11.6,0.15,95.490496,67.384382,231.50971,11.966718,0.2300534,3.1223279,48800
SCHAIFERS 1742,11.82,0.15,271.09005,212.8354,152.46988,2.488551,0.0974645,2.8875589,48800
SCHALEN 1542,10.3,0.15,104.94531,157.11786,212.65114,2.733757,0.1074449,3.0976058,48800
SCHAUMASSE 1797,12.3,0.15,260.89094,354.9146,29.875459,3.146659,0.0245883,2.2364503,48800
SCHEHEREZADE 643,9.72,0.15,185.92315,236.80343,252.81745,13.717844,0.0759775,3.351716,48800
SCHEILA 596,8.9,0.15,11.190421,175.88217,71.034456,14.632012,0.1590563,2.9320487,48800
SCHIAPARELLI 4062,13.8,0.15,70.203528,70.308145,340.35083,6.910576,0.1491914,2.2426969,48800
SCHILLER 3079,13.3,0.15,348.11053,301.00226,183.45102,3.918103,0.2160332,2.6854935,48800
SCHILOWA 1255,10.2,0.15,192.23226,135.2211,237.97549,8.536045,0.1625885,3.1552508,48800
SCHILT 2308,11.8,0.15,48.424744,232.6136,34.735153,14.207009,0.1755323,2.5466692,48800
SCHLESINGER 1770,12.2,0.15,8.640336,40.042779,22.054009,5.30263,0.0598427,2.4570496,48800
SCHLIEMANN 3302,12.9,0.15,341.25573,169.42786,154.73553,3.382366,0.0962765,2.4534619,48800
SCHLUTIA 922,11.7,0.15,195.52265,126.24337,205.56228,7.28823,0.19147,2.6929605,48800
SCHMADEL 2234,12.5,0.15,132.0138,271.52684,6.501334,25.240127,0.2019564,2.6979541,48800
SCHMIDT 1743,12.48,0.15,240.97109,357.6968,189.81496,6.358759,0.1373063,2.4720431,48800
SCHNELLER 1782,11.3,0.15,89.651609,110.21825,157.56655,1.539112,0.1537897,3.1168919,48800
SCHOBER 2871,12.9,0.15,50.43361,334.66564,28.566644,5.776989,0.1395049,2.2578758,48800
SCHOENBERG 4527,14,0.15,347.92317,171.88091,146.24843,4.23624,0.2113394,2.2370432,48800
SCHOLL 2959,11.2,0.15,0.77923,286.12048,121.56255,5.231839,0.2760717,3.9379312,48800
SCHORRIA 1235,12.68,0.15,335.64792,43.443503,13.10207,25.01008,0.1542186,1.9103058,48800
SCHUBART 1911,10.11,0.15,72.432092,184.50565,285.74729,1.648582,0.1645311,3.9864312,48800
SCHULHOF 2384,12.2,0.15,219.81261,204.84658,8.32921,13.577451,0.1239158,2.6081368,48800
SCHUMANN 4003,10.8,0.15,11.016428,98.740817,191.59268,5.03345,0.0830771,3.428037,48800
SCHUSTER 2018,14.5,0.15,318.45501,157.52177,186.27955,2.553199,0.192744,2.1830487,48800
SCHUTZ 4134,13.7,0.15,286.2867,77.699763,135.31998,4.17786,0.0979704,2.3014018,48800
SCHUYLER 2923,13.6,0.15,348.29029,170.52806,350.90083,2.878811,0.1311038,2.4552754,48800
SCHWALL 2119,12.8,0.15,145.12556,19.369121,268.56173,3.835977,0.157144,2.2507343,48800
SCHWAMBRANIYA 2149,11.7,0.15,186.64578,229.25997,62.833469,7.707656,0.1056103,2.549826,48800
SCHWARZSCHILDA 837,11.8,0.15,252.47325,172.94341,200.27052,6.73235,0.0413234,2.2979048,48800
SCHWASSMANNIA 989,11.8,0.15,17.821129,164.52954,243.75756,14.684365,0.2512828,2.6596882,48800
SCHWEIKARDA 1265,11,0.15,78.572369,116.973,314.85636,9.522272,0.0715933,3.028375,48800
SCOBEE 3350,14.3,0.15,139.98992,330.06663,354.01555,3.412668,0.2051686,2.3100641,48800
SCOTT 876,10.89,0.15,56.507898,206.78975,151.54987,11.350953,0.1124351,3.0090829,48800
SCOTTI 3594,12.7,0.15,116.52357,159.63339,341.49719,14.609858,0.0283663,2.5331119,48800
SCYLLA 155,11.39,0.15,139.30524,46.009344,41.249503,11.394972,0.2767548,2.7552301,48800
SCYTHIA 1306,9.71,0.15,323.18742,132.66947,274.78179,14.944884,0.105738,3.1413966,48800
SEBASTIANA 1482,11.04,0.15,297.00612,215.93617,71.308945,2.974499,0.0346647,2.8721903,48800
SECCHI 4705,13.4,0.15,187.50904,119.51508,328.97992,8.63453,0.12721,2.329833,49000
SEDOV 2785,12.2,0.15,226.54718,92.60689,335.0062,1.446442,0.0445157,2.8727687,48800
SEELIGERIA 892,9.8,0.15,28.174839,289.53216,176.17035,21.327697,0.0901852,3.2342435,48800
SEGOVIA 3822,13.4,0.15,27.861809,279.79977,336.25195,2.565041,0.1169428,2.2695246,48800
SEIDELMANN 3217,14.4,0.15,72.003866,356.32047,343.7611,6.154268,0.2634694,2.3858267,48800
SEILI 2292,11.7,0.15,299.66593,129.55049,172.60912,14.525963,0.2393463,2.618856,48800
SEILLIER 2364,10.7,0.15,177.92898,171.61821,43.100376,10.724123,0.1334511,3.1792319,48800
SEINAJOKI 1521,11.5,0.15,39.395477,48.209881,12.907282,15.073067,0.1361036,2.8505456,48800
SEITTER 4893,11.6,0.15,110.82033,106.86802,151.46935,13.7321,0.0784269,3.1557295,49000
SEKANINA 1913,11.5,0.15,0.995763,33.116635,359.15964,1.577952,0.0768579,2.8795186,48800
SEKI 3426,12.7,0.15,334.8067,261.56462,5.754001,13.145599,0.0941547,2.6192963,48800
SELENE 580,9.6,0.15,7.575025,320.58419,99.574496,3.643792,0.0823302,3.2320189,48800
SELEUCUS 3288,15,0.15,188.01821,349.16842,218.85317,5.928562,0.4573567,2.032577,48800
SELINUR 500,9.3,0.15,150.19073,73.845592,290.49734,9.766054,0.1447394,2.6152008,48800
SEMELE 86,8.54,0.15,41.143015,302.9642,87.319478,4.793267,0.2113096,3.1102698,48800
SEMENOV 2475,11.2,0.15,267.24393,178.76521,210.53403,9.082073,0.1102834,3.0355986,48800
SEMIRAMIS 584,8.71,0.24,315.09311,84.473088,282.56307,10.711789,0.235218,2.3732251,48800
SEMIROT 2182,11.3,0.15,351.42558,192.67161,51.555757,2.291182,0.1228653,3.1349637,48800
SEMPHYRA 1014,12.1,0.15,201.35175,231.62864,252.44567,2.27212,0.1981005,2.8056319,48800
SENDAI 3133,13.2,0.15,109.28928,358.04744,37.367276,6.56752,0.1600462,2.1814704,48800
SENECA 2608,17.52,0.15,227.45316,33.867432,169.61856,15.3379,0.5815588,2.4906701,48800
SENEFERU 4906,15.2,0.15,51.91181,198.98719,120.0665,1.6498,0.2155955,2.1766242,49000
SENTA 550,9.37,0.15,97.357482,44.660644,270.98985,10.095873,0.2192013,2.5899919,48800
SEPPINA 483,8.33,0.15,299.80455,142.12418,174.55357,18.662414,0.051377,3.4246123,48800
SEQUOIA 1103,12.25,0.15,294.73484,77.704016,267.82529,17.897399,0.0946585,1.933512,48800
SERAPHINA 838,10.09,0.15,138.62546,116.14496,240.6341,10.390053,0.1317858,2.9005091,48800
SERGESTUS 4829,10.6,0.15,134.89643,122.03716,222.16243,8.62246,0.0487176,5.1020355,49000
SERKOWSKI 2225,12.1,0.15,119.46683,8.65051,88.382869,3.262151,0.0351371,2.851381,48800
SERSIC 2691,13.4,0.15,136.36508,276.57159,320.22818,3.59751,0.1123332,2.2446458,48800
SESOSTRIS 4414,14,0.15,231.90642,119.75533,350.8408,7.760811,0.1178585,2.3343796,48800
SETOUCHI 3392,14.3,0.15,326.59466,239.55702,267.05816,26.365138,0.2798116,2.139509,48800
SEVASTOPOL 2121,12.3,0.15,165.41474,159.7502,145.88729,4.372698,0.17902,2.1831734,48800
SEVERNY 1737,10.8,0.15,169.15251,230.20803,327.84422,9.371722,0.0449484,3.0137777,48800
SHAANXI 2263,10.9,0.15,247.25375,316.97272,54.721708,11.41231,0.1155615,3.0133331,48800
SHAJNA 1648,12.54,0.15,58.792191,134.21915,130.64657,4.5661,0.2059312,2.2360657,48800
SHAKESPEARE 2985,12.1,0.15,2.44489,276.06869,34.635672,2.660027,0.0459952,2.8478359,48800
SHALAMOV 3408,13.2,0.15,15.293205,203.06985,132.91836,2.859287,0.22922,2.3712393,48800
SHANDONG 2510,12.6,0.15,312.81627,209.43646,103.09457,5.266445,0.1960715,2.2529701,48800
SHANE 1994,11.6,0.15,32.807097,88.226452,245.40347,10.226327,0.2075258,2.6790773,48800
SHANGHAI 2197,11.2,0.15,254.24277,61.870134,57.264194,2.523819,0.1145441,3.1629569,48800
SHANTOU 3139,9.9,0.15,77.339574,96.253461,253.17874,20.499627,0.0340327,3.1932878,48800
SHAO 1881,11.1,0.15,102.61765,71.985643,218.37407,9.880209,0.1118508,3.1624801,48800
SHAPIRO 3832,12.4,0.15,322.74196,358.47853,28.932007,1.055529,0.1884592,3.1285169,48800
SHAPLEYA 1123,11.7,0.15,55.975655,316.8628,80.133713,6.418818,0.1562311,2.224963,48800
SHAPOSHNIKOV 1902,9.51,0.15,117.70134,269.98547,59.73173,12.504841,0.2234582,3.9681939,48800
SHARON 3694,10.5,0.15,346.74239,82.577111,311.86013,4.951946,0.1958796,3.95439,48800
SHARONOV 2416,11.4,0.15,246.17036,96.971505,149.03598,10.508278,0.048078,3.0119942,48800
SHAVARSH 3027,13.3,0.15,51.956164,153.55405,195.06917,1.959716,0.2192977,2.6724401,48800
SHAWNA 4510,13,0.15,59.665221,337.79087,3.658199,7.051475,0.1398755,2.3595344,48800
SHCHEGLOV 2377,12,0.15,227.93685,160.03306,263.50953,1.007163,0.0581866,2.8782263,48800
SHEBA 1196,10.26,0.15,305.77711,261.64727,101.19357,17.700087,0.1800227,2.6517861,48800
SHENGUO 2027,11,0.15,101.02732,357.06285,55.588861,11.013445,0.0931128,3.0259773,48800
SHENZHEN 2425,11.1,0.15,345.49341,247.01323,52.938476,10.86118,0.0942944,3.0012162,48800
SHERAGUL 2036,12.7,0.15,268.13998,305.65816,346.56173,3.975593,0.1849327,2.2452185,48800
SHIBUYA 4634,13.1,0.15,119.99657,51.379743,18.455982,5.846333,0.0304296,2.4212202,48800
SHIKOKU 4223,11.6,0.15,170.84064,84.348533,269.81913,9.231204,0.1009588,3.0140386,48800
SHIMANTO 3182,12.2,0.15,291.03945,160.89716,248.71359,12.585612,0.1446651,2.6135064,48800
SHIMIZU 2879,11.7,0.15,27.407133,23.628701,149.67811,10.743146,0.1452119,2.7669408,48800
SHIMOYAMA 2908,11.5,0.15,37.7165,151.92809,233.83652,13.342815,0.1520012,2.9785191,48800
SHIPKA 2530,11.7,0.15,192.42447,157.22608,199.03888,10.090705,0.1212189,3.0237002,48800
SHIRETOKO 3867,12.9,0.15,141.05489,32.827372,80.093465,6.275962,0.1063691,2.3506748,48800
SHKLOVSKIJ 2849,12.7,0.15,192.18507,309.56234,44.30987,6.797952,0.0092963,2.5671198,48800
SHMAKOVA 1833,11.98,0.15,140.9569,152.14333,158.58999,9.994873,0.1129801,2.6338497,48800
SHOEMAKER 2074,14,0.15,88.206269,205.29078,207.40851,30.072439,0.0816935,1.7998868,48800
SHOLOKHOV 2448,10.4,0.15,206.98238,72.699875,131.44281,17.702054,0.1149404,2.7920211,48800
SHOR 3946,12.1,0.15,201.32866,274.20713,326.55728,0.744637,0.137977,3.0834897,48800
SHOSTAKOVICH 2669,12.6,0.15,164.71829,95.184692,292.9662,7.775307,0.2198816,2.7803842,48800
SHOWA 4973,11,0.15,204.43945,138.52154,353.3822,18.93639,0.0843372,3.4235743,49000
SHUKSHIN 2777,13.1,0.15,80.473927,94.861534,37.149694,4.919356,0.0899026,2.3704276,48800
SHURA 1977,11.4,0.15,326.94139,309.04939,332.70629,7.76672,0.0716016,2.7805182,48800
SIBELIUS 1405,12.3,0.15,148.89563,95.449018,312.38014,7.03293,0.1463405,2.2517715,48800
SIBERIA 1094,11.9,0.15,149.47637,308.79076,149.33555,13.99954,0.1361228,2.5440445,48800
SIBYLLA 168,7.94,0.15,224.20791,163.96905,207.16946,4.613867,0.0574855,3.3780285,48800
SICHUAN 2215,11.9,0.15,344.05645,331.34307,71.46673,10.755551,0.2653226,2.7915402,48800
SICILIA 1258,10.5,0.15,165.17915,63.821869,300.17255,7.722255,0.0281979,3.1924245,48800
SIDINGSPRING 2343,13.4,0.15,176.83863,155.01068,218.4085,1.760095,0.2553296,2.3352607,48800
SIDONIA 579,7.85,0.15,296.65015,233.85389,83.063647,11.003255,0.0768821,3.0126267,48800
SIEBOHME 1632,11.3,0.15,135.33775,125.78077,200.26826,5.714604,0.1356521,2.6553652,48800
SIEGENA 386,7.43,0.16,106.78444,219.43947,167.16898,20.269522,0.1683677,2.8993557,48800
SIGELINDE 552,9.4,0.15,46.09316,349.24264,267.89872,7.687346,0.0734601,3.159623,48800
SIGNE 459,10.44,0.15,206.27425,19.231621,29.795041,10.290635,0.2098355,2.6193167,48800
SIGRID 1493,11.99,0.15,83.603256,0.952908,331.03911,2.596508,0.2043673,2.428239,48800
SIGUNE 502,10.77,0.15,73.43197,19.053413,133.16794,24.990568,0.1779631,2.3832982,48800
SIGYN 3631,10.4,0.15,192.04165,148.72431,151.47383,14.392225,0.0801166,3.0938956,48800
SIJTHOFF 3201,13.7,0.15,328.95288,53.216711,109.62133,2.989681,0.0875264,2.2580075,48800
SILBERMANN 3943,14.2,0.15,61.825106,353.44922,7.234199,6.478028,0.1898584,2.2730083,48800
SILESIA 257,9.47,0.15,255.9129,25.954204,35.088628,3.648923,0.125905,3.1120821,48800
SILKE 1733,13,0.15,294.30844,306.52573,159.55405,4.427596,0.083636,2.192891,48800
SILLANPAA 1446,12.7,0.15,342.8204,195.7169,17.772093,5.262379,0.1014503,2.2458791,48800
SILVRETTA 1317,9.91,0.15,351.77367,29.938401,7.541283,20.710561,0.2497773,3.1801579,48800
SIMEISA 748,9.01,0.15,115.5145,180.73353,265.93181,2.256909,0.1881455,3.9346056,48800
SIMFEROPOL 2141,11.3,0.15,262.75575,56.364513,272.17965,5.943607,0.1282345,2.8040108,48800
SIMONA 1033,11,0.15,330.98618,213.51474,189.5965,10.654177,0.1162106,3.0029158,48800
SIMONIDA 1675,11.9,0.15,182.29585,49.720702,30.382699,6.803031,0.1251086,2.2329409,48800
SIMONOV 2426,11.4,0.15,81.010898,5.583843,237.62584,8.479061,0.116025,2.9114841,48800
SIMPSON 4788,14,0.15,300.95638,109.7742,277.53173,4.31604,0.1306767,2.2624164,49000
SINNOTT 3706,13.8,0.15,67.339997,310.05268,137.20604,3.505303,0.0980783,2.1899509,48800
SINON 3391,10.3,0.15,157.95348,102.9946,341.11639,14.90446,0.0840109,5.2659673,48800
SINTON 4333,13.9,0.15,240.93318,178.28661,143.61543,4.155739,0.1483937,2.2368952,48800
SINZOT 3389,12.6,0.15,359.8463,267.46915,150.52024,7.062244,0.1373837,2.7726988,48800
SIRENE 1009,14.7,0.15,39.288176,184.96116,229.84649,15.755689,0.4538902,2.6283649,48800
SIRI 332,9.5,0.15,108.8595,295.58036,31.964853,2.856561,0.0904144,2.7719524,48800
SIRONA 116,7.82,0.15,285.1532,94.43725,64.105598,3.572501,0.1387585,2.7682871,48800
SISIGAMBIS 823,11.2,0.15,77.191977,218.12397,255.34489,3.645074,0.0903788,2.2214909,48800
SISYPHUS 1866,13,0.15,205.90969,292.98105,63.721736,41.15168,0.5391703,1.8936023,48800
SITA 244,12.2,0.15,221.4562,165.94651,209.21623,2.840695,0.1376138,2.1741769,48800
SITARSKI 2042,12.8,0.15,289.2117,53.926636,17.70497,5.341135,0.1509056,2.7536425,48800
SIVA 1170,12.43,0.15,113.83373,59.015,1.233235,22.206131,0.3007239,2.3257122,48800
SIWA 140,8.34,0.15,81.216923,195.87931,107.40842,3.188886,0.2173386,2.7307662,48800
SKALNATEPLESO 2619,12.8,0.15,204.49783,59.556089,204.99394,1.108769,0.0460479,3.0065297,48800
SKIFF 2554,13,0.15,217.56798,333.1858,296.73675,4.860918,0.1454309,2.2633206,48800
SKIP 1884,11.7,0.15,67.082336,110.20785,353.96729,21.771092,0.2647755,2.4252876,48800
SKOVORODA 2431,12.8,0.15,92.986618,338.34474,329.3728,2.969936,0.2802446,2.6454731,48800
SKULD 1130,12.1,0.15,328.37571,113.44359,216.46988,2.162416,0.1979352,2.2285678,48800
SKVORTSOV 1854,12.3,0.15,260.52741,273.42852,189.64708,4.902546,0.1356161,2.540097,48800
SKYTEL 3243,11.6,0.15,11.14629,292.22824,349.54445,9.346462,0.1015309,3.0387176,48800
SLAVIA 2304,12.4,0.15,32.98152,60.354064,196.21104,13.566338,0.1326809,2.6133118,48800
SLIPHER 1766,11.7,0.15,195.03959,171.38322,189.00653,5.222617,0.0860004,2.7506958,48800
SLOVAKIA 1807,12.1,0.15,74.938666,139.51105,236.7456,3.481147,0.1780274,2.2260348,48800
SMETANA 2047,13.9,0.15,80.532422,303.18964,36.742835,25.281928,0.003337,1.8718567,48800
SMILEVSKIA 2580,13.3,0.15,207.41918,221.48149,119.39946,1.612316,0.1948647,2.1833969,48800
SMILEY 1613,11.4,0.15,25.039089,125.63182,321.51436,7.949746,0.2597857,2.737349,48800
SMITH 3351,13,0.15,67.002593,178.93037,186.58399,13.192003,0.2691114,3.0409628,48800
SMITHER 2083,13.27,0.15,33.50353,228.68138,259.3512,18.450319,0.0513119,1.8721974,48800
SMITHSONIAN 3773,13.2,0.15,200.43273,286.62166,63.505398,1.329181,0.1835319,2.1666026,48800
SMOLENSK 3213,11.9,0.15,180.17362,319.69451,34.205215,0.969145,0.1413477,3.2205121,48800
SMOLUCHOWSKI 4530,11.8,0.15,168.43087,13.472243,165.35322,5.175283,0.0849366,3.127008,48800
SMUTS 1731,10,0.15,232.43454,206.61445,153.01116,5.917925,0.1153318,3.1744447,48800
SNIADECKIA 1262,10.25,0.15,349.08004,201.38397,124.69751,13.14275,0.0094677,3.0028643,48800
SOBOLEV 2836,11.4,0.15,330.43703,323.47121,348.45663,9.685656,0.0947155,3.0002966,48800
SODANKYLA 2479,13.1,0.15,248.52076,156.59556,315.15648,2.920166,0.1962586,2.3890506,48800
SODERBLOM 2864,12.5,0.15,4.202963,11.759769,135.47899,3.138286,0.1508778,2.7465462,48800
SOFALA 1393,12.2,0.15,277.82965,183.99342,57.039565,5.848984,0.1093021,2.4344542,48800
SOFIEVKA 2259,12.6,0.15,17.384178,11.724319,280.63461,4.680777,0.1854412,2.2941524,48800
SOLON 3279,13.6,0.15,257.09028,166.61037,192.1536,3.159584,0.1742787,2.2022895,48800
SOLVEJG 1331,10.14,0.15,288.71632,185.7371,121.74301,3.087514,0.1768377,3.1127984,48800
SOMA 2815,13.2,0.15,331.37373,237.2666,120.06685,5.703704,0.1695003,2.2329405,48800
SOMALIA 1430,12.8,0.15,131.94839,351.31284,327.85117,3.295988,0.1974104,2.5606064,48800
SOMVILLE 2455,11.7,0.15,50.976936,115.1096,301.24127,7.53574,0.0849586,2.7279668,48800
SONJA 1293,12,0.15,257.61274,99.306752,236.7575,5.359213,0.2747125,2.2277817,48800
SONNEBERGA 1039,11.1,0.15,18.885137,323.09849,222.11453,4.539592,0.061373,2.6800061,48800
SOOMANA 2432,12.8,0.15,126.31498,80.076088,8.193301,6.773406,0.1131266,2.3512105,48800
SOOTIYO 2433,11.8,0.15,202.57389,68.982072,188.94839,10.40389,0.2198485,2.6059433,48800
SOPHIA 251,10,0.15,141.42122,289.794,156.4999,10.528604,0.1073011,3.0899473,48800
SOPHOCLES 2921,13.3,0.15,180.79172,187.23435,149.69064,1.448512,0.1591262,3.2500468,48800
SOPHROSYNE 134,8.76,0.28,278.70391,82.912563,346.47926,11.586946,0.116275,2.5644638,48800
