Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
1981SF9 3898,12.4,0.15,310.36775,211.34296,184.68824,0.639115,0.1709175,3.1042535,48800
1981SJ7 4145,13.6,0.15,89.739241,34.887865,293.08107,4.871284,0.2002873,2.271494,48800
1981SM1 4193,12.2,0.15,334.14079,249.18107,127.85894,1.884672,0.1843267,3.1404979,48800
1981SQ1 3621,12.2,0.15,8.4999,175.177,175.19352,2.690006,0.1986328,3.0924697,48800
1981ST 4112,11.2,0.15,348.00341,179.89303,176.1314,16.596173,0.0506362,3.1166019,48800
1981SW6 4144,11.5,0.15,316.25656,220.03013,172.42444,9.23415,0.049618,3.1560591,48800
1981TC3 3652,12.7,0.15,30.766901,62.18131,245.83721,2.263573,0.1931627,2.3665463,48800
1981TL4 4022,12.8,0.15,60.627267,33.646441,278.79627,5.092965,0.1284187,2.3577443,48800
1981TO3 4244,12.2,0.15,323.30787,273.23288,86.13398,1.76995,0.171419,3.2007957,48800
1981TP1 3803,11.2,0.15,233.49456,284.46964,250.75578,13.04132,0.0473029,3.0498436,48800
1981TQ1 4053,13.2,0.15,46.107443,8.199111,334.3449,4.610351,0.0786159,2.3383045,48800
1981TW 3584,12,0.15,316.11952,100.24323,306.07944,2.130507,0.1060228,3.0838234,48800
1981UA10 3462,13.3,0.15,305.13905,254.86021,113.33083,5.785476,0.215278,2.4527463,48800
1981UC1 3973,13.1,0.15,34.354202,245.02974,71.08937,1.850876,0.2093061,2.3578869,48800
1981UC10 4245,13.7,0.15,346.56959,25.092482,359.37976,1.956798,0.1683885,2.3748478,48800
1981UE10 4073,11.8,0.15,356.91709,193.40497,144.44773,2.063713,0.181496,3.1687233,48800
1981UH 2559,12.4,0.15,69.926009,87.262459,350.80129,8.889743,0.1528245,2.7905064,48800
1981UJ4 4072,13.3,0.15,47.524743,126.10157,21.534932,2.166736,0.0643764,2.1450818,48800
1981UL 3017,12.2,0.15,129.3013,215.08668,258.14458,11.849204,0.1315053,2.6057499,48800
1981UN 4023,13.5,0.15,94.06271,126.60478,245.18629,1.847319,0.092815,2.2338588,48800
1981UN11 4074,11.8,0.15,148.13545,65.404339,189.47173,9.835029,0.0434587,3.0220829,48800
1981UT15 4623,12.9,0.15,118.18434,359.32841,4.447619,1.75401,0.0781822,2.8474853,48800
1981VA 3360,16.2,0.15,288.67128,60.543924,245.57279,21.73164,0.7428614,2.4655061,48800
1981WD4 3136,11.8,0.15,277.79789,29.324804,81.319851,4.554176,0.1258051,3.1695564,48800
1981WG9 3929,13.5,0.15,345.48466,220.96745,153.34702,2.889388,0.1369573,2.3806735,48800
1981WM4 4566,12.1,0.15,102.563,119.39064,253.29341,10.729239,0.2129749,2.8364838,48800
1981WO1 3635,14.5,0.15,101.87716,248.93805,235.50042,19.221347,0.0844288,1.7945531,48800
1981WT1 2889,11.5,0.15,61.293268,119.83934,220.97369,9.481467,0.1199758,3.0197214,48800
1981WV1 3791,12.4,0.15,137.71844,351.98259,330.52945,1.292725,0.0664998,2.8821342,48800
1981XF2 3221,13.3,0.15,186.86815,232.70232,78.81901,3.655142,0.1538728,2.2041911,48800
1981XJ2 3463,13.2,0.15,255.87618,48.939721,50.969659,3.033115,0.1327136,2.4473898,48800
1981XK2 3089,11,0.15,212.79741,182.62401,88.71015,16.728628,0.1871528,2.9272925,48800
1981YA1 4324,12.2,0.15,247.94652,108.68364,293.02415,7.783309,0.2014564,2.5441361,48800
1981YO 3130,12.8,0.15,321.71455,244.62945,109.94974,4.209412,0.2006738,2.4653521,48800
1981YR 3334,12,0.15,243.38079,185.23635,86.801137,3.261162,0.0253398,2.8510831,48800
1981YR1 3388,13.2,0.15,308.41764,16.903152,99.253199,25.010504,0.2011826,2.3627951,48800
1981YS 3550,11.8,0.15,19.164704,29.392445,81.665405,14.674771,0.1582453,2.9262994,48800
1981YX1 3704,12.5,0.15,94.934173,36.434345,233.9344,5.875206,0.0494155,2.4105776,48800
1981YY1 3611,12.7,0.15,112.37809,290.17504,136.21998,8.46741,0.2144361,2.7882619,48800
1982 BJ 5551,13.9,0.15,78.41604,37.7571,117.34645,24.00433,0.1952591,2.3167195,49200
1982 BW 5162,11.3,0.15,74.37669,1.49049,68.43975,11.22377,0.0600079,3.0213495,49000
1982 DQ6 5273,13.4,0.15,82.9697,68.95847,18.51461,6.30097,0.0871725,2.310732,49000
1982 FF2 5501,13.4,0.15,0.79515,311.27637,233.51884,4.27512,0.1378492,2.4308821,49200
1982 FJ 5092,11,0.15,303.1225,207.37747,359.3998,16.13328,0.0619889,3.1974665,49000
1982 JR1 5420,12.9,0.15,69.8873,257.87758,85.69698,8.6966,0.2346882,2.678964,49000
1982 QR 3025,11.6,0.15,202.59666,121.46964,293.7916,20.989686,0.0866781,3.1983894,48800
1982 SC2 5313,13,0.15,118.67366,137.62662,112.16473,4.52204,0.1216772,2.216055,49000
1982 SC6 4762,13.5,0.15,241.15344,75.38105,12.05178,6.92737,0.2000556,2.3587892,49000
1982 SG4 5314,11.8,0.15,287.26638,246.58657,206.31954,9.61272,0.0818793,3.0021273,49000
1982 SJ1 5552,12.5,0.15,87.48914,248.97049,175.05843,8.22846,0.2421347,2.7806391,49200
1982 ST6 4926,12.7,0.15,122.74228,328.62152,333.80695,1.30579,0.0531335,2.8308016,49000
1982 SV5 5315,13.8,0.15,357.47011,206.71278,172.78472,6.17785,0.1964169,2.2631509,49000
1982 TD2 5421,13.3,0.15,33.73664,91.72411,271.80066,3.20378,0.1510993,2.2544496,49000
1982 TG1 5093,13,0.15,116.57761,191.11811,216.28999,12.72433,0.1668065,2.6653101,49000
1982 TT 5367,12.1,0.15,342.21825,138.0562,252.05543,10.74584,0.1264129,3.0400325,49000
1982 UB7 5316,11.6,0.15,258.61941,221.80397,230.99867,14.70993,0.0323146,3.1605393,49000
1982 UG7 4928,14.3,0.15,139.81327,131.11921,207.82062,2.45279,0.1896972,2.1470505,49000
1982 UP2 4927,12.9,0.15,57.36204,38.52746,329.98554,1.17104,0.0862613,2.8874173,49000
1982 UP6 5247,12.3,0.15,88.5431,35.10196,221.51895,23.51533,0.161171,2.3339785,49000
1982 UT6 5094,13,0.15,99.88342,348.2113,358.44447,1.66778,0.0864078,2.8384228,49000
1982 UX10 4992,12.8,0.15,269.04116,58.04756,233.80532,14.43392,0.110687,2.5774392,49000
1982 VE4 4890,13.6,0.15,150.76933,185.18808,100.45358,3.65474,0.1499446,2.2042945,49000
1982 VK12 5021,12.1,0.15,288.04837,323.06169,103.52976,2.35365,0.1541486,3.1858727,49000
1982 VM5 4855,14.3,0.15,134.13375,51.75479,229.54434,4.74654,0.1840898,2.2327099,49000
1982 WM 4661,12.9,0.15,234.29899,286.56015,102.6315,4.70798,0.1612773,2.4339698,49000
1982 XV 4929,13.4,0.15,229.6269,89.19463,127.63089,2.48517,0.0584571,2.2103693,49000
1982 YL1 5422,12.3,0.15,20.58814,7.29897,33.52421,6.64004,0.2391587,2.971625,49000
1982AF 4277,12.8,0.15,180.27486,94.59818,300.58473,10.641714,0.140391,2.7231752,48800
1982BB 3103,15.38,0.15,160.4114,253.74774,129.93945,20.93642,0.354621,1.406117,48800
1982CD 3424,12.6,0.15,305.48503,244.03833,150.31825,6.750319,0.0730657,2.5476782,48800
1982DD2 4146,13.7,0.15,34.721523,320.73823,170.01418,4.697801,0.106755,2.2593526,48800
1982DS6 3481,13.4,0.15,93.559572,241.81782,187.33935,5.478064,0.1435777,2.241097,48800
1982DV2 4028,12.9,0.15,242.35714,264.93106,177.98345,2.798921,0.1496057,2.5535772,48800
1982DY1 3847,11.3,0.15,66.046015,319.80025,67.408275,3.424946,0.086995,3.1398901,48800
1982EJ 3571,11.1,0.15,31.328836,24.756063,249.42392,7.830586,0.118959,3.9360722,48800
1982FC1 2661,11.3,0.15,70.071411,120.41671,321.61447,9.948893,0.0922791,3.0291204,48800
1982FC3 4172,14.5,0.15,355.15203,210.31967,332.69728,2.186312,0.0938583,2.2737416,48800
1982FH3 3848,13.3,0.15,187.62076,61.312387,185.74523,3.480336,0.0935579,2.453928,48800
1982FT 3691,14.5,0.15,104.59795,234.59401,348.95422,20.382867,0.283853,1.7744072,48800
1982GG 3257,13.5,0.15,286.82217,275.15891,30.542954,5.564416,0.1691976,2.2506917,48800
1982HG 2687,11.89,0.15,111.53364,255.47831,49.878358,10.091739,0.1226508,2.5191124,48800
1982HV 2991,13.5,0.15,249.68561,197.27068,96.802667,5.151931,0.2199188,2.3385908,48800
1982JB3 4525,12.7,0.15,273.48709,29.863393,73.149514,13.537449,0.1966339,2.575931,48800
1982OR 4369,11.7,0.15,87.148653,75.610375,300.12574,11.816295,0.2544123,2.6092377,48800
1982PL 3945,12.1,0.15,273.50479,334.40609,9.6749,1.83779,0.2668896,3.12181,48800
1982QB1 4114,13.7,0.15,137.28786,43.610746,323.28697,7.356003,0.2015657,2.5406474,48800
1982QH 2781,11.7,0.15,227.21124,259.25632,146.95558,2.309273,0.1892794,3.1425458,48800
1982QS3 4115,11.7,0.15,185.51211,282.36878,207.1449,9.540466,0.0342635,3.0032268,48800
1982RB 3271,16.8,0.15,88.300795,158.68475,159.0624,25.01434,0.3956007,2.1017408,48800
1982RD1 3060,13.4,0.15,309.14149,4.655941,326.98429,7.26568,0.177358,2.2775432,48800
1982RE 4194,12.1,0.15,271.89889,356.9203,156.45403,7.513636,0.0424779,2.6978617,48800
1982RH 4553,12.7,0.15,166.01765,113.25861,169.19907,12.917275,0.1390577,2.616658,48800
1982RZ1 3276,12,0.15,247.14818,341.70901,71.43386,2.681675,0.1758877,3.1146883,48800
1982SA13 4196,10.7,0.15,84.909161,203.13753,168.87065,1.465948,0.0677102,3.9003656,48800
1982SB6 4174,11.6,0.15,306.40225,168.94962,127.76784,2.296749,0.1175648,3.1965938,48800
1982SK8 4195,12.3,0.15,353.57009,216.27852,178.73646,2.045671,0.0689532,2.8348486,48800
1982SM1 3137,13.4,0.15,175.17217,134.48932,286.98241,2.471271,0.1917029,2.4002819,48800
1982SN1 3899,11.3,0.15,227.26533,329.22454,82.199636,2.820646,0.1822159,3.1812369,48800
1982SO1 4567,13.2,0.15,154.77184,141.30772,181.84802,13.114079,0.201457,2.5843754,48800
1982SQ2 4328,14,0.15,319.39908,129.91871,194.52128,5.690326,0.1737168,2.3033102,48800
1982SX2 4329,13.6,0.15,278.69275,32.348747,7.642521,5.869702,0.1038699,2.2576544,48800
1982TA 4197,14.5,0.15,259.25227,119.42719,10.029229,0.208495,0.77286,2.2983784,48800
1982TH3 4118,11.8,0.15,298.95202,81.572041,307.36275,8.780999,0.1109363,3.0170875,48800
1982UG6 4625,13.4,0.15,91.12935,13.862613,53.483807,1.606459,0.2329232,2.6065349,48800
1982UH2 3515,12.1,0.15,182.20455,244.99347,342.31719,1.403856,0.0113614,2.8443544,48800
1982UJ2 3636,13.9,0.15,233.87045,93.260147,27.288416,4.108165,0.1757218,2.277237,48800
1982UO7 3669,13.3,0.15,269.8847,34.680339,91.133505,4.826321,0.0703794,2.2142129,48800
1982UQ5 4475,13.6,0.15,221.56196,150.40266,336.90535,2.20266,0.0678052,2.2533522,48800
1982VJ11 3613,12.6,0.15,136.30575,79.905144,72.594009,7.420372,0.0759168,2.3698014,48800
1982VR4 3878,12.8,0.15,314.62964,198.54176,158.22656,2.244219,0.1857398,3.1012899,48800
1982WK 3629,12.6,0.15,224.4778,172.00659,235.43849,5.644244,0.1038721,2.4024611,48800
1982XB 3757,18.95,0.15,294.64223,16.886391,75.12465,3.874756,0.446329,1.8359348,48800
1982XV1 4077,11.3,0.15,27.325273,243.41672,70.998088,11.4186,0.0930367,3.0179274,48800
1983 AJ 4690,13.7,0.15,313.36591,105.23061,295.97847,16.91002,0.1089907,1.9375099,49000
1983 AO2 4930,11.6,0.15,292.17321,342.72645,122.65869,15.48553,0.0444009,3.1263756,49000
1983 AW 5460,14.3,0.15,57.57515,282.32846,194.12973,3.66765,0.1681334,2.2331958,49200
1983 CE 5317,12.2,0.15,78.61794,58.55335,122.48162,14.00365,0.1093053,2.6469122,49000
1983 CF1 4967,11,0.15,69.54404,225.41036,125.36029,16.93992,0.0515334,3.1479092,49000
1983 CM 5200,13.8,0.15,272.87462,208.38864,18.76885,5.95478,0.1444958,2.2436515,49000
1983 CN3 4931,12.2,0.15,203.68929,281.78372,155.17397,23.17509,0.2843623,2.5762158,49000
1983 DC 5423,13.7,0.15,275.6158,139.11691,338.77846,2.69122,0.1609646,2.3812367,49000
1983 GQ 5248,13.8,0.15,287.98777,213.0681,71.92249,0.35471,0.1714975,2.2205575,49000
1983 GR 4993,12.8,0.15,236.85236,185.41541,36.85149,6.93617,0.0598548,2.3691421,49000
1983 HB1 5461,11.2,0.15,210.73641,190.92608,112.53634,12.89863,0.1562323,3.1411643,49200
1983 HJ 5249,12.1,0.15,278.86496,59.56635,123.08996,2.16365,0.1384838,3.1725691,49000
1983 LJ 4856,12,0.15,276.94833,266.70377,190.44898,14.99976,0.0669976,2.5608861,49000
1983 NL 5095,12.9,0.15,162.75275,187.21202,147.07288,14.63431,0.219526,2.4298842,49000
1983 PZ 5615,13.8,0.15,321.03131,120.45472,209.67702,4.73836,0.1926413,2.2723162,49200
1983 RC5 5096,12.9,0.15,157.20413,108.95824,323.7025,7.2411,0.1502519,2.3508761,49000
1983 RD2 5050,13.1,0.15,146.59724,138.63381,264.65973,0.86661,0.1189447,2.4013189,49000
1983 RK3 4994,13.4,0.15,280.82998,4.00317,31.77202,1.73218,0.199161,2.9054035,49000
1983 TD2 5163,13,0.15,100.60543,238.79982,183.71541,7.52748,0.1998197,2.4691583,49000
1983 TN1 5424,13.2,0.15,208.94388,151.85751,238.19779,3.24072,0.0441746,2.2358954,48800
1983 TS1 5225,12.4,0.15,254.30499,285.60761,100.29641,2.34685,0.1894514,3.0775055,49000
1983 TU 4691,13.4,0.15,286.3712,298.74499,43.04304,5.87821,0.1946258,2.2640633,49000
1983 TW1 5097,13.4,0.15,130.10138,180.93557,124.20952,3.88008,0.2250518,2.5980212,49000
1983 VM7 4692,13.6,0.15,263.9835,322.5033,65.64932,3.70552,0.1486381,2.2558751,49000
1983 WL 5226,13.4,0.15,184.1433,20.49271,68.08586,10.48973,0.091816,2.333011,49000
1983 XF 5201,14.8,0.15,218.10093,54.88288,73.72166,4.148,0.5326666,3.1259245,49000
1983 XX 5202,13.3,0.15,171.24674,160.39343,262.86247,12.64187,0.167633,2.3991068,49000
1983AA1 2881,13.4,0.15,274.39118,326.34519,173.2346,4.609557,0.1547272,2.2476671,48800
1983AC 4078,11.2,0.15,79.831349,225.88177,83.665873,11.634806,0.111137,3.014704,48800
1983AE1 3614,10.7,0.15,212.2695,308.72946,287.76131,16.670393,0.1343012,2.977663,48800
1983AV 3872,12.8,0.15,35.063478,64.50302,95.391712,13.054622,0.2086444,2.6576587,48800
1983CK1 4198,12.8,0.15,235.95493,50.973868,108.57387,2.369288,0.1073795,3.1301578,48800
1983CS2 3580,12.6,0.15,328.4057,177.98013,348.30363,3.405968,0.2362636,2.8591683,48800
1983CW1 3324,11.8,0.15,39.807895,181.24313,317.26349,10.774033,0.0279566,2.7001189,48800
1983EW 3743,13.9,0.15,253.90816,72.074116,167.9943,3.321535,0.1492782,2.2018403,48800
1983EX 4436,11.1,0.15,287.84065,7.191966,90.976348,17.41237,0.0553145,3.2499675,48800
1983FC 3445,12.1,0.15,42.929703,197.89344,334.55458,11.314995,0.1256927,2.6874085,48800
1983GA2 4437,12.6,0.15,168.80179,350.96706,221.39449,4.499809,0.1367583,2.4117087,48800
1983GC2 4371,13.3,0.15,158.11342,166.94616,54.972561,2.332103,0.1888039,2.4190354,48800
1983HC 4331,13.7,0.15,217.46158,213.05977,72.37695,5.725657,0.2071568,2.2277578,48800
1983JM 3976,11.5,0.15,268.99487,103.54963,222.77481,12.711594,0.0692267,2.7578046,48800
1983QD 3711,12.6,0.15,317.37255,121.07321,313.15016,11.759684,0.1659835,2.6579943,48800
1983QF 3728,11.6,0.15,336.2478,280.25675,167.82428,22.576783,0.2097038,2.6521848,48800
1983RD 3551,16.75,0.15,321.62587,193.00655,174.04568,9.516506,0.4879108,2.0914146,48800
1983RE3 3044,12,0.15,323.9796,70.162487,242.83572,13.522892,0.1599031,2.8503716,48800
1983RJ 3258,13.4,0.15,253.93837,296.69352,45.232966,7.558657,0.1962273,2.2059454,48800
1983RO3 4334,12.8,0.15,150.39832,351.20311,61.900121,1.637773,0.1914013,3.1444572,48800
1983RX2 4199,13,0.15,89.759629,277.19202,72.33962,6.107204,0.1355772,2.4563859,48800
1983RY3 4568,11.7,0.15,346.44261,223.51901,7.589889,10.697532,0.0554776,3.0349806,48800
1983SB 4477,14.1,0.15,237.53667,126.95791,224.37301,2.937419,0.1615152,2.2201026,48800
1983TL 4054,12.6,0.15,218.45216,26.481705,12.744132,4.870144,0.1809227,3.0398405,48800
1983UA1 4597,12.1,0.15,178.15431,162.96188,70.395732,4.880378,0.1240931,2.6061605,48800
1983VP1 3978,11.7,0.15,230.05425,217.29449,242.83276,12.17797,0.0028605,2.8826734,48800
1983VP7 3729,11.9,0.15,73.625052,311.62694,5.239027,13.441558,0.1913375,2.6249663,48800
1983VV1 3979,11.7,0.15,176.06649,104.70227,344.56979,3.078484,0.0433377,3.1016889,48800
1983WA 4200,13.5,0.15,288.50452,240.81325,242.45772,7.790342,0.2220783,2.7280498,48800
1983WR 4438,11.4,0.15,236.56662,292.80228,57.200102,13.295514,0.2414187,3.1813304,48800
1983XU 3980,12.7,0.15,202.5503,358.4578,74.325551,2.283559,0.1669855,3.1203538,48800
1983YH 3003,11.3,0.15,283.0566,282.82612,104.31286,11.600467,0.1230387,3.0210042,48800
1984 CM1 5553,13,0.15,30.69395,1.09578,162.33753,9.79394,0.2092899,2.7351261,49200
1984 DC1 4817,13.7,0.15,258.10406,251.74251,163.62396,2.15707,0.209295,2.3466727,49000
1984 DF1 4784,13.4,0.15,15.20654,169.55929,349.49982,3.55636,0.1161964,2.678292,49000
1984 EA1 4932,11.5,0.15,354.50274,255.31858,142.09315,12.88725,0.0224109,3.1132482,49000
1984 EC 5502,12.6,0.15,4.26058,229.66653,353.01839,12.3711,0.1283774,2.6719478,49200
1984 EN1 4933,14,0.15,107.98887,86.66243,151.28394,1.86159,0.1194907,2.3315775,49000
1984 FS 5574,12.2,0.15,98.64996,346.92831,145.33491,13.99448,0.1138733,2.6410375,49200
1984 HE1 5022,11.8,0.15,116.32884,74.06293,223.36152,11.07188,0.0931743,3.1447154,49000
1984 HL 4662,12,0.15,356.41958,356.65088,158.47317,6.05908,0.1080605,2.7943832,49000
1984 QF 5250,12.9,0.15,316.68916,208.41534,134.55307,13.51471,0.1916892,2.677634,49000
1984 QR 4995,13,0.15,91.03506,88.62061,322.41258,20.60464,0.311858,2.3416352,49000
1984 SA1 5425,13.2,0.15,47.94282,24.57777,356.28337,6.29298,0.1354383,2.4538227,49000
1984 SF1 5203,13.7,0.15,214.22929,11.3383,293.69153,2.80186,0.1846912,2.2348636,49000
1984 SM 5051,13.3,0.15,173.39766,48.0159,270.2631,5.87396,0.143552,2.2934708,49000
1984 SM1 4663,11.9,0.15,174.40794,354.26972,353.55561,14.96517,0.062312,3.2116209,49000
1984 SW5 5368,10.9,0.15,237.70295,347.97815,159.95277,6.23601,0.0832671,3.963594,49000
1984 SX5 5462,13.7,0.15,136.09862,252.92999,163.32992,6.5046,0.1062451,2.3213537,49200
1984 UT3 5052,13.7,0.15,170.65479,35.18237,327.88689,5.76588,0.1962844,2.2586338,49000
1984 WE1 5164,13,0.15,43.11723,65.50741,55.66751,19.81414,0.5015667,3.6571869,49000
1984 YH1 4785,13.2,0.15,328.89696,112.84367,302.00926,2.6817,0.0626894,2.6646061,49000
1984BL 3981,11.9,0.15,220.98611,349.74092,79.97222,2.466132,0.1824554,3.153768,48800
1984BT 3278,11.2,0.15,169.39615,48.81963,79.173709,9.681173,0.0309971,3.2153708,48800
1984DH1 3731,10.3,0.15,127.01363,250.69871,265.0883,21.485115,0.1312542,3.2194501,48800
1984DO 3519,13.1,0.15,82.874804,246.31559,49.543117,0.570423,0.1773592,2.1699918,48800
1984DS 3919,14.1,0.15,55.816226,138.0012,158.68219,3.956959,0.1894283,2.218247,48800
1984DT 3679,13.7,0.15,306.54852,63.556999,309.58125,3.854483,0.2211388,2.1964813,48800
1984DV 3820,12.1,0.15,312.59501,72.749559,321.08406,9.589816,0.1133207,3.0051083,48800
1984EO1 4030,13,0.15,305.03705,302.08109,342.62526,6.517662,0.0941866,2.4595925,48800
1984ET1 3705,12.6,0.15,309.86984,234.86874,154.91248,1.389015,0.1842489,3.1157109,48800
1984FT 3357,11.4,0.15,183.02935,67.005833,145.71807,11.243269,0.0578934,3.0209198,48800
1984GF 3364,13,0.15,140.37,108.19273,146.20443,5.548131,0.1040172,2.1988601,48800
1984HA1 3451,7.8,0.15,151.7337,130.13644,179.81722,24.703782,0.068865,5.0890186,48800
1984HC2 4398,12.9,0.15,205.50031,326.09933,113.72013,4.963855,0.0646785,2.3655478,48800
1984HX 4248,14.2,0.15,273.30384,117.91316,306.0543,5.829473,0.1035732,2.3043394,48800
1984JA1 4201,11,0.15,147.29097,15.430796,238.29039,8.877731,0.2295183,3.1558599,48800
1984JJ2 3616,12.1,0.15,328.57347,117.41755,118.24429,12.783413,0.1198887,2.603088,48800
1984ML 3541,12.6,0.15,30.357125,130.72183,92.36971,4.010109,0.1450935,2.4587356,48800
1984QE1 4336,13.5,0.15,43.60697,32.071747,348.44197,7.965069,0.225968,2.330726,48800
1984QN 3630,12.8,0.15,280.16509,322.68909,337.2316,7.402278,0.2032206,2.770814,48800
1984QO 3905,12.7,0.15,267.61821,89.126972,344.06059,14.164398,0.2588697,2.560344,48800
1984RH 3141,10.5,0.15,352.61383,134.78968,322.38619,10.905415,0.0708948,3.4075554,48800
1984SB6 3984,13.9,0.15,14.312191,262.50642,100.28678,2.9348,0.1841672,2.4356924,48800
1984SC2 4249,11.9,0.15,98.474778,161.47712,320.51818,4.709784,0.1078255,2.9661094,48800
1984SC5 3932,12,0.15,17.342363,327.79407,324.76661,14.547682,0.1678402,2.5647597,48800
1984SQ5 3465,13.4,0.15,186.21624,138.86841,112.72382,6.073882,0.0521162,2.3139797,48800
1984SR1 3732,14.6,0.15,234.98482,8.197926,278.78705,1.557389,0.0713778,2.1585869,48800
1984SV 3490,13.3,0.15,323.34268,99.494626,344.22376,5.893601,0.1168187,2.4005408,48800
1984SX 3983,12.3,0.15,175.69709,224.24321,329.89132,2.617968,0.116142,2.4484284,48800
1984SZ4 3259,9.9,0.15,325.5572,316.20178,242.93014,15.519556,0.1343513,3.1593112,48800
1984VA 4439,13.2,0.15,137.6715,18.611439,52.334016,2.312869,0.2775703,3.0683505,48800
1984WA 3178,11.9,0.15,224.25128,240.96178,242.53165,6.815674,0.3774911,2.7159382,48800
1984YC 3712,11.8,0.15,229.19641,200.04659,288.21174,31.709119,0.253204,2.7372368,48800
1984YU1 4626,12.7,0.15,333.12902,164.53427,19.922005,2.827379,0.0820074,2.2725584,48800
1984YV 4440,12.5,0.15,255.29901,224.69408,283.5025,21.350168,0.0768969,1.9211206,48800
1985 CE2 5503,13.1,0.15,52.73633,327.01307,160.86602,5.44433,0.1014846,2.5490116,49200
1985 CG 5165,13.4,0.15,85.91332,351.42634,97.82118,3.38014,0.1712808,2.3906441,49000
1985 CH2 5098,13.8,0.15,347.11165,328.66357,153.61693,9.6442,0.0718134,2.5709065,49000
1985 DD 5426,13.8,0.15,314.88249,67.38546,88.32887,23.7957,0.1165187,1.9550362,49000
1985 DX2 5347,11.7,0.15,170.72395,5.29278,167.89587,11.0704,0.0315998,3.0126291,49000
1985 DY1 5099,13.1,0.15,161.67262,289.41627,81.01617,1.18413,0.0515895,2.4857318,49000
1985 FB2 5053,13.2,0.15,53.19133,10.89307,150.37107,11.48281,0.165681,2.4000214,49000
1985 FC2 5504,12.6,0.15,343.89745,133.70622,60.38939,13.68843,0.0756049,2.6139294,49200
1985 FU1 5166,12.8,0.15,50.26086,64.54597,134.30182,4.21341,0.1066218,2.3398069,49000
1985 GU1 5167,12.1,0.15,220.23744,272.24984,12.74354,15.01874,0.2063768,2.6657179,49000
1985 GW 5100,13.3,0.15,51.32137,36.28429,101.88368,7.73725,0.1351418,2.4705875,49000
1985 HG1 5318,13.6,0.15,125.92329,54.07433,107.81403,3.30888,0.1333933,2.2895322,49000
1985 KA 5251,13.6,0.15,337.73041,80.36824,250.24228,22.18216,0.2935851,2.3608663,49000
1985 KC 4819,14.3,0.15,74.04329,302.9976,344.31846,5.80921,0.0305654,2.2032052,49000
1985 PD2 4935,13.8,0.15,54.25673,274.43697,122.86853,5.72584,0.1462845,2.194639,49000
1985 PE2 4786,12.9,0.15,101.20395,117.05457,116.15737,7.24191,0.1938464,2.3579409,49000
1985 PZ1 5252,13.3,0.15,44.60737,145.86847,144.18065,8.59072,0.1468928,2.3738638,49000
1985 QO6 4737,12.7,0.15,285.69017,153.65094,138.74397,4.58826,0.0747898,2.6963876,49000
1985 RE2 5391,13,0.15,72.42004,344.29686,336.70526,2.51656,0.2428439,2.2599721,49000
1985 RK6 5319,13.2,0.15,127.1232,81.1847,200.75124,6.22961,0.1536155,2.2568493,49000
1985 RP2 5575,13,0.15,142.65043,228.13164,141.4749,0.57572,0.185158,3.0864497,49200
1985 RS 5274,12.1,0.15,12.38383,216.54461,0.03664,11.61947,0.1386976,2.6741162,49000
1985 RU3 4695,12.1,0.15,171.3804,274.18091,177.45947,12.54559,0.1404507,2.6665508,49000
1985 RZ 4820,11.6,0.15,161.14638,95.48503,332.49585,12.41098,0.3556803,2.8531423,49000
1985 RZ4 4738,12.4,0.15,282.81811,330.60946,353.21681,13.23681,0.1688765,2.6827293,49000
1985 SE1 5369,13.8,0.15,68.04616,180.84977,166.99347,4.52603,0.2293603,2.2574842,49000
1985 TG3 5023,10,0.15,199.26842,84.86278,308.64303,11.73492,0.0505389,5.2473418,49000
1985 TO 5463,13,0.15,164.20367,312.49996,3.95612,3.81585,0.141318,2.2464646,49200
1985 TV2 4892,12.6,0.15,240.33187,306.81175,211.99285,8.56135,0.0996557,2.3347582,49000
1985 TW1 5554,13.8,0.15,111.19145,72.66558,312.26264,7.72611,0.1975999,2.2434378,49200
1985 UA 4858,13.8,0.15,28.09491,124.91017,330.27606,3.28076,0.109328,2.182114,49000
1985 UB5 5101,12.1,0.15,158.296,174.87603,206.26453,10.67384,0.1084233,3.0134394,49000
1985 UV4 4740,13,0.15,196.09868,261.29966,181.15268,8.00704,0.2128542,2.7120878,49000
1985 UY4 4936,13.4,0.15,8.18545,283.52679,155.98154,5.9076,0.125523,2.2761962,49000
1985 VC1 5464,13.4,0.15,276.04045,355.73729,36.62388,14.07657,0.1772125,2.6691843,49200
1985 VD 5320,12.2,0.15,157.21829,210.78687,127.68547,5.64846,0.1623554,3.1363516,49000
1985 VN 5321,12.9,0.15,302.93708,138.44609,210.57254,13.55601,0.2209046,2.5803603,49000
1985 VP 5024,11.4,0.15,6.20583,111.13351,353.2499,14.68503,0.0394017,3.2264368,49000
1985 VP3 4741,12.1,0.15,152.10304,275.7427,64.52129,1.58298,0.1925177,3.2054732,49000
1985 XB 5253,13.7,0.15,167.53169,69.09987,71.45588,28.77478,0.2247126,1.9738887,49000
1985AF 3733,12.8,0.15,348.35987,209.68289,286.842,5.889019,0.193935,2.3983228,48800
1985CB2 4202,11,0.15,17.760519,141.73148,144.70483,10.254002,0.0856269,3.0209151,48800
1985CP1 4479,12.1,0.15,158.18697,55.586971,157.61964,5.302801,0.0985266,2.7565727,48800
