Luyten Plate,Red Plate,Blue Plate,Right ascension,Declination,Nominal ctr (1855),"Galactic Long, Lat",MicroSky[tm],SAO stars,Exposure date,Exposure (min),Seeing (1-5),Hour angle,Notes
349,E-205,O-205,0h 7.459m,24° 48.442m,+24 0h 00m,"110.41, -36.99",µ49 Field 349,210,1950-Aug-11 R: 02:37 B: 02:05,R: 45 B: 12,R: 2-3  B: 3,R: 00h06m W B: 00h26m E
350,E-1188,O-1188,0h 33.617m,24° 48.033m,+24 0h 26m,"117.81, -37.89",µ49 Field 350,231,1954-Aug-30 R: 01:35 B: 02:30,R: 50 B: 13,R: 2-3  B: 2-3,R: 00h08m E B: 00h47m W
351,E-857,O-857,0h 59.774m,24° 47.025m,+24 0h 52m,"125.34, -38.05",µ49 Field 351,191,1953-Oct-11 R: 23:04 B: 22:46,R: 45 B: 12,R: 2  B: 1-2,R: 00h18m E B: 00h36m E
352,E-1229,O-1229,1h 25.946m,24° 45.290m,+24 1h 18m,"132.81, -37.45",µ49 Field 352,197,1954-Sep-27 R: 00:15 B: 01:10,R: 50 B: 13,R: 2  B: 2,R: 00h30m E B: 00h25m W
353,E-896,O-896,1h 52.099m,24° 43.138m,+24 1h 44m,"140.04, -36.13",µ50 Field 353,175,1953-Nov-12 R: 21:53 B: 22:43,R: 45 B: 12,R: 3-4  B: 3-4,R: 00h16m E B: 00h34m W
354,E-858,O-858,2h 18.248m,24° 40.326m,+24 2h 10m,"146.88, -34.13",µ50 Field 354,188,1953-Oct-11 R: 00:41 B: 01:33,R: 45 B: 12,R: 3  B: 3,R: 00h00m  B: 00h52m W
355,E-222,O-222,2h 44.393m,24° 36.852m,+24 2h 36m,"153.24, -31.53",µ50 Field 355,153,1950-Dec-08 R: 19:50 B: 20:43,R: 45 B: 12,R: 5  B: 5,R: 01h30m E B: 00h37m E
356,E-1276,O-1276,3h 10.500m,24° 33.215m,+24 3h 02m,"159.06, -28.39",µ51 Field 356,176,1954-Nov-22 R: 22:10 B: 21:52,R: 45 B: 12,R: 3  B: 2,R: 00h39m E B: 00h57m E
357,E-441,O-441,3h 36.586m,24° 28.851m,+24 3h 28m,"164.35, -24.81",µ51 Field 357,261,1951-Nov-29 R: 22:39 B: 22:18,R: 50 B: 10,R: 1-3  B: 1-2,R: 00h10m E B: 00h31m E
358,E-31,O-31,4h 2.932m,24° 22.758m,+24 3h 54m,"169.21, -20.83",µ51 Field 358,230,1949-Dec-21 R: 20:21 B: 20:04,R: 45 B: 12,R: 3  B: 3,R: 01h25m E B: 01h42m E
359,E-228,O-228,4h 28.740m,24° 19.526m,+24 4h 20m,"173.49, -16.57",µ51 Field 359,134,1950-Dec-10 R: 21:02 B: 21:56,R: 45 B: 12,R: 3  B: 3,R: 01h54m E B: 00h60m E
360,E-1461,O-1461,4h 54.824m,24° 14.141m,+24 4h 46m,"177.44, -12.01",µ52 Field 360,189,1955-Oct-24 R: 01:22 B: 02:17,R: 50 B: 8,R: 3  B: 4,R: 01h06m E B: 00h11m E
361,E-454,O-454,5h 20.836m,24° 8.982m,+24 5h 12m,"181.02, -7.25",µ52 Field 361,186,1951-Dec-26 R: 22:17 B: 23:24,R: 60 B: 10,R: 2  B: 1-2,R: 00h29m E B: 00h38m W
362,E-416,O-416,5h 46.874m,24° 3.666m,+24 5h 38m,"184.31, -2.29",µ52 Field 362,404,1951-Nov-07 R: 01:36 B: 01:20,R: 50 B: 10,R: 2  B: 2,R: 00h49m E B: 01h05m E
363,E-1278,O-1278,6h 12.856m,23° 57.874m,+24 6h 04m,"187.35, 2.81",µ52 Field 363,383,1954-Nov-22 R: 01:26 B: 01:08,R: 45 B: 12,R: 3  B: 3,R: 00h25m E B: 00h43m E
364,E-23,O-23,6h 38.781m,23° 51.297m,+24 6h 30m,"190.18, 8.02",µ53 Field 364,329,1949-Nov-24 R: 01:06 B: 00:44,R: 45 B: 12,R: 2  B: 2,R: 01h01m E B: 01h23m E
365,E-1590,O-1590,7h 4.834m,23° 46.844m,+24 6h 56m,"192.82, 13.38",µ53 Field 365,332,1956-Apr-07 R: 19:24 B: 20:09,R: 40 B: 8,R: 2-3  B: 3,R: 01h40m W B: 02h25m W
366,E-1310,O-1310,7h 30.765m,23° 41.892m,+24 7h 22m,"195.32, 18.81",µ53 Field 366,276,1954-Dec-21 R: 01:03 B: 00:46,R: 45 B: 12,R: 2-3  B: 3,R: 00h11m E B: 00h29m E
367,E-226,O-226,7h 56.690m,23° 37.105m,+24 7h 48m,"197.71, 24.31",µ53 Field 367,246,1950-Dec-08 R: 02:38 B: 03:32,R: 45 B: 12,R: 4-5  B: 2-3,R: 00h07m W B: 01h01m W
368,E-1364,O-1364,8h 22.592m,23° 32.272m,+24 8h 14m,"200.04, 29.88",µ54 Field 368,206,1955-Mar-24 R: 19:20 B: 20:17,R: 50 B: 12,R: 3  B: 3,R: 00h40m E B: 00h16m W
369,E-1355,O-1355,8h 48.490m,23° 28.062m,+24 8h 40m,"202.32, 35.5",µ54 Field 369,210,1955-Mar-22 R: 20:50 B: 20:33,R: 50 B: 12,R: 2  B: 2,R: 00h16m W B: 00h01m E
370,E-237,O-237,9h 14.434m,23° 23.808m,+24 9h 06m,"204.61, 41.17",µ54 Field 370,189,1951-Feb-03 R: 23:10 B: 00:05,R: 50 B: 12,R: 2  B: 2,R: 00h56m E B: 00h01m W
371,E-25,O-25,9h 40.041m,23° 19.062m,+24 9h 32m,"206.96, 46.8",µ55 Field 371,154,1949-Nov-24 R: 04:00 B: 03:40,R: 45 B: 12,R: 2  B: 2,R: 01h08m E B: 01h28m E
372,E-1352,O-1352,10h 6.127m,23° 17.669m,+24 9h 58m,"209.4, 52.58",µ55 Field 372,152,1955-Mar-21 R: 21:34 B: 21:14,R: 50 B: 12,R: 1-2  B: 1-2,R: 00h22m E B: 00h42m E
373,E-1380,O-1380,10h 31.978m,23° 15.339m,+24 10h 24m,"212.1, 58.31",µ55 Field 373,148,1955-Apr-12 R: 20:16 B: 19:59,R: 50 B: 12,R: 3  B: 3,R: 00h39m E B: 00h56m E
374,E-1366,O-1366,10h 57.827m,23° 13.571m,+24 10h 50m,"215.24, 64.06",µ55 Field 374,157,1955-Mar-24 R: 22:16 B: 23:11,R: 50 B: 12,R: 3  B: 3,R: 00h19m E B: 00h36m W
375,E-1353,O-1353,11h 23.657m,23° 12.242m,+24 11h 16m,"219.26, 69.78",µ56 Field 375,153,1955-Mar-21 R: 23:25 B: 23:07,R: 50 B: 12,R: 2  B: 2,R: 00h12m W B: 00h06m E
376,E-103,O-103,11h 49.503m,23° 11.623m,+24 11h 42m,"225.21, 75.46",µ56 Field 376,160,1950-May-09 R: 20:52 B: 20:33,R: 45 B: 12,R: 2-3  B: 2,R: 00h27m W B: 00h08m W
377,E-135,O-135,12h 15.366m,23° 11.616m,+24 12h 08m,"236.7, 80.94",µ56 Field 377,154,1950-Jun-09 R: 20:45 B: 21:42,R: 45 B: 12,R: 3  B: 3,R: 01h56m W B: 02h53m W
378,E-1435,O-1435,12h 41.195m,23° 12.204m,+24 12h 34m,"271.82, 85.44",µ56 Field 378,159,1955-May-21 R: 20:14 B: 21:09,R: 50 B: 12,R: 3  B: 3,R: 00h17m E B: 00h38m W
379,E-1581,O-1581,13h 7.042m,23° 13.385m,+24 13h 00m,"345.89, 84.74",µ57 Field 379,157,1956-Mar-17 R: 23:44 B: 23:32,R: 45 B: 8,R: 3-4  B: 3-4,R: 01h25m E B: 01h37m E
380,E-125,O-125,13h 32.891m,23° 15.204m,+24 13h 26m,"12.75, 79.86",µ57 Field 380,158,1950-May-19 R: 21:47 B: 22:39,R: 45 B: 12,R: 3  B: 2-3,R: 00h19m W B: 01h10m W
381,E-68,O-68,13h 58.659m,23° 17.548m,+24 13h 52m,"22.47, 74.33",µ57 Field 381,161,1950-Apr-11 R: 00:26 B: 00:02,R: 45 B: 12,R: 2  B: 2,R: 00h02m W B: 00h22m E
382,E-61,O-61,14h 24.596m,23° 20.635m,+24 14h 18m,"27.91, 68.63",µ58 Field 382,157,1950-Mar-20 R: 03:30 B: 03:01,R: 45 B: 12,R: 4  B: 4,R: 01h14m W B: 00h45m W
383,E-102,O-102,14h 50.503m,23° 23.909m,+24 14h 44m,"31.7, 62.89",µ58 Field 383,138,1950-May-08 R: 23:40 B: 23:10,R: 45 B: 12,R: 3  B: 3-4,R: 00h11m W B: 00h20m E
384,E-87,O-87,15h 16.364m,23° 27.871m,+24 15h 10m,"34.73, 57.15",µ58 Field 384,145,1950-Apr-18 R: 01:04 B: 01:59,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h10m E B: 00h45m W
385,E-1119,O-1119,15h 42.279m,23° 32.143m,+24 15h 36m,"37.36, 51.41",µ58 Field 385,171,1954-Jul-02 R: 20:27 B: 21:22,R: 50 B: 13,R: 4  B: 4,R: 00h19m E B: 00h37m W
386,E-113,O-113,16h 8.181m,23° 36.820m,+24 16h 02m,"39.79, 45.7",µ59 Field 386,183,1950-May-14 R: 01:30 B: 01:13,R: 45 B: 12,R: 2-3  B: 2,R: 01h08m W B: 00h50m W
387,E-1438,O-1438,16h 34.107m,23° 41.566m,+24 16h 28m,"42.11, 40.01",µ59 Field 387,201,1955-May-21 R: 00:07 B: 23:51,R: 50 B: 12,R: 2  B: 2,R: 00h16m E B: 00h32m E
388,E-1377,O-1377,17h 0.054m,23° 46.792m,+24 16h 54m,"44.39, 34.35",µ59 Field 388,223,1955-Mar-31 R: 03:32 B: 03:15,R: 50 B: 12,R: 3-4  B: 4,R: 00h37m E B: 00h55m E
389,E-263,O-263,17h 26.041m,23° 52.310m,+24 17h 20m,"46.68, 28.74",µ59 Field 389,248,1951-Jul-04 R: 20:56 B: 22:55,R: 50 B: 12,R: 2  B: 2,R: 01h25m E B: 00h26m E
390,E-260,O-260,17h 52.017m,23° 57.777m,+24 17h 46m,"49.01, 23.19",µ60 Field 390,300,1951-Jun-27 R: 22:36 B: 22:10,R: 50 B: 12,R: 1-2  B: 2,R: 00h40m E B: 01h05m E
391,E-1089,O-1089,18h 17.983m,24° 3.450m,+24 18h 12m,"51.43, 17.7",µ60 Field 391,308,1954-Jun-02 R: 01:27 B: 02:21,R: 50 B: 15,R: 3  B: 3,R: 00h08m W B: 01h02m W
392,E-284,O-284,18h 44.038m,24° 8.699m,+24 18h 38m,"53.96, 12.28",µ60 Field 392,313,1951-Jul-11 R: 23:32 B: 23:11,R: 50 B: 12,R: 3-4  B: 3-4,R: 00h20m W B: 00h01m E
393,E-149,O-149,19h 10.050m,24° 13.902m,+24 19h 04m,"56.63, 6.97",µ61 Field 393,350,1950-Jun-15 R: 01:27 B: 02:22,R: 45 B: 12,R: 2  B: 1-2,R: 00h08m W B: 01h02m W
394,E-185,O-185,19h 36.103m,24° 19.279m,+24 19h 30m,"59.5, 1.76",µ61 Field 394,416,1950-Jul-16 R: 23:45 B: 00:40,R: 45 B: 12,R: 2-3  B: 3,R: 00h01m W B: 00h56m W
395,E-289,O-289,20h 2.193m,24° 24.271m,+24 19h 56m,"62.58, -3.32",µ61 Field 395,420,1951-Jul-13 R: 00:19 B: 01:15,R: 50 B: 12,R: 1-3  B: 3,R: 00h03m E B: 01h53m W
396,E-1608,O-1608,20h 28.240m,24° 28.667m,+24 20h 22m,"65.92, -8.23",µ61 Field 396,406,1956-May-10 R: 02:33 B: 02:20,R: 45 B: 8,R: 2  B: 2,R: 02h24m E B: 02h37m E
397,E-1103,O-1103,20h 54.342m,24° 32.854m,+24 20h 48m,"69.58, -12.96",µ62 Field 397,320,1954-Jun-28 R: 01:11 B: 02:05,R: 50 B: 13,R: 3  B: 2-3,R: 01h02m E B: 00h07m E
398,E-290,O-290,21h 20.484m,24° 36.929m,+24 21h 14m,"73.6, -17.45",µ62 Field 398,224,1951-Jul-13 R: 01:35 B: 02:30,R: 50 B: 12,R: 3  B: 3,R: 00h06m E B: 00h50m W
399,E-286,O-286,21h 46.646m,24° 40.287m,+24 21h 40m,"78.04, -21.68",µ62 Field 399,232,1951-Jul-11 R: 02:14 B: 01:52,R: 50 B: 12,R: 3  B: 3-4,R: 00h00m  B: 00h22m E
400,E-204,O-204,22h 12.746m,24° 42.765m,+24 22h 06m,"82.92, -25.57",µ62 Field 400,217,1950-Aug-11 R: 00:50 B: 01:44,R: 45 B: 12,R: 3-4  B: 3,R: 00h13m W B: 01h07m W,
401,E-817,O-817,22h 38.899m,24° 45.233m,+24 22h 32m,"88.33, -29.07",µ63 Field 401,211,1953-Sep-14 R: 23:12 B: 00:03,R: 45 B: 12,R: 1-2  B: 2,R: 01h24m W B: 01h14m W,
402,E-1175,O-1175,23h 5.070m,24° 46.916m,+24 22h 58m,"94.26, -32.1",µ63 Field 402,222,1954-Aug-08 R: 01:54 B: 01:36,R: 50 B: 13,R: 3  B: 3,R: 00h13m W B: 00h05m E,
403,E-843,O-843,23h 31.227m,24° 47.955m,+24 23h 24m,"100.72, -34.59",µ63 Field 403,217,1953-Oct-07 R: 22:29 B: 23:20,R: 45 B: 12,R: 2-3  B: 1-2,R: 00h19m W B: 01h11m W,Position noted incorrectly on O plate.
404,E-779,O-779,23h 57.386m,24° 48.429m,+24 23h 50m,"107.64, -36.45",µ63 Field 404,201,1953-Aug-10 R: 02:11 B: 03:01,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h14m E B: 00h36m W,
405,E-1195,O-1195,0h 7.456m,18° 48.425m,+18 0h 00m,"108.68, -42.84",µ49 Field 405,155,1954-Sep-03 R: 00:06 B: 01:01,R: 50 B: 13,R: 2  B: 2,R: 00h56m E B: 00h00m ,
406,E-903,O-903,0h 31.562m,18° 48.054m,+18 0h 24m,"116.41, -43.82",µ49 Field 406,171,1953-Nov-28 R: 19:31 B: 20:23,R: 45 B: 12,R: 1-2  B: 2,R: 00h15m E B: 00h37m W,
407,E-930,O-930,0h 55.667m,18° 47.181m,+18 0h 48m,"124.33, -44.07",µ49 Field 407,164,1953-Dec-30 R: 18:10 B: 19:04,R: 45 B: 12,R: 2  B: 2,R: 00h06m W B: 01h00m W,
408,E-1251,O-1251,1h 19.771m,18° 45.831m,+18 1h 12m,"132.21, -43.6",µ49 Field 408,163,1954-Oct-05 R: 00:01 B: 23:49,R: 50 B: 13,R: 1-3  B: 3,R: 00h06m E B: 00h24m E,
409,E-1275,O-1275,1h 43.874m,18° 44.056m,+18 1h 36m,"139.84, -42.41",µ50 Field 409,165,1954-Nov-22 R: 21:01 B: 20:44,R: 45 B: 12,R: 2  B: 2-3,R: 00h22m E B: 00h39m E,
410,E-1202,O-1202,2h 7.992m,18° 41.415m,+18 2h 00m,"147.06, -40.57",µ50 Field 410,140,1954-Sep-05 R: 02:33 B: 03:28,R: 50 B: 13,R: 2  B: 2,R: 00h20m E B: 00h35m W,
411,E-443,O-443,2h 32.090m,18° 38.467m,+18 2h 24m,"153.74, -38.14",µ50 Field 411,135,1951-Nov-30 R: 20:25 B: 20:06,R: 50 B: 10,R: 1  B: 1,R: 01h15m E B: 01h35m E,
412,E-425,O-425,2h 56.152m,18° 35.342m,+18 2h 48m,"159.84, -35.19",µ50 Field 412,135,1951-Nov-27 R: 21:10 B: 20:53,R: 50 B: 10,R: 2  B: 3,R: 01h06m E B: 01h23m E,
413,E-1460,O-1460,3h 20.228m,18° 31.800m,+18 3h 12m,"165.36, -31.82",µ51 Field 413,158,1955-Oct-24 R: 00:13 B: 01:08,R: 50 B: 8,R: 3-4  B: 3-4,R: 00h41m E B: 00h14m W,
414,E-444,O-444,3h 44.301m,18° 28.105m,+18 3h 36m,"170.34, -28.08",µ51 Field 414,143,1951-Nov-30 R: 21:53 B: 21:34,R: 50 B: 10,R: 1-2  B: 1-2,R: 00h59m E B: 01h18m E,
415,E-223,O-223,4h 8.353m,18° 23.109m,+18 4h 00m,"174.84, -24.06",µ51 Field 415,141,1950-Dec-08 R: 21:29 B: 21:06,R: 45 B: 12,R: 4  B: 5,R: 01h15m E B: 01h38m E,
416,E-1501,O-1501,4h 32.401m,18° 18.593m,+18 4h 24m,"178.92, -19.78",µ51 Field 416,181,1955-Dec-10 R: 23:15 B: 00:05,R: 45 B: 8,R: 1  B: 1,R: 00h14m W B: 01h04m W
417,E-1481,O-1481,4h 56.430m,18° 13.957m,+18 4h 48m,"182.62, -15.3",µ52 Field 417,156,1955-Nov-18 R: 00:01 B: 23:46,R: 50 B: 8,R: 1-2  B: 1,R: 00h50m E B: 01h05m E
418,E-639,O-639,5h 20.470m,18° 9.103m,+18 5h 12m,"186.02, -10.65",µ52 Field 418,205,1953-Jan-08 R: 20:33 B: 20:16,R: 40 B: 10,R: 3-4  B: 3-4,R: 01h19m E B: 01h36m E
419,E-427,O-427,5h 44.474m,18° 4.153m,+18 5h 36m,"189.16, -5.87",µ52 Field 419,307,1951-Nov-27 R: 23:48 B: 23:30,R: 50 B: 10,R: 2  B: 2,R: 01h16m E B: 01h34m E
420,E-1494,O-1494,6h 8.473m,17° 58.805m,+18 6h 00m,"192.1, -0.97",µ52 Field 420,356,1955-Nov-23 R: 02:22 B: 03:11,R: 45 B: 8,R: 2-3  B: 2,R: 00h39m W B: 01h28m W
421,E-1470,O-1470,6h 32.468m,17° 53.913m,+18 6h 24m,"194.86, 4.02",µ53 Field 421,342,1955-Nov-10 R: 02:53 B: 02:41,R: 50 B: 8,R: 1-2  B: 1-2,R: 00h05m E B: 00h17m E
422,E-417,O-417,6h 56.443m,17° 48.931m,+18 6h 48m,"197.5, 9.09",µ53 Field 422,346,1951-Nov-07 R: 02:49 B: 02:34,R: 50 B: 10,R: 2  B: 2,R: 00h45m E B: 00h60m E
423,E-641,O-641,7h 20.414m,17° 44.009m,+18 7h 12m,"200.04, 14.23",µ53 Field 423,329,1953-Jan-08 R: 22:40 B: 22:27,R: 40 B: 10,R: 3  B: 3,R: 01h09m E B: 01h25m E
424,E-1507,O-1507,7h 44.365m,17° 39.283m,+18 7h 36m,"202.52, 19.42",µ53 Field 424,282,1955-Dec-11 R: 01:57 B: 02:46,R: 45 B: 8,R: 2  B: 2,R: 00h11m E B: 00h38m W
425,E-236,O-236,8h 8.346m,17° 34.534m,+18 8h 00m,"204.99, 24.65",µ54 Field 425,238,1951-Feb-03 R: 21:54 B: 22:49,R: 50 B: 12,R: 2  B: 2,R: 01h05m E B: 00h10m E
426,E-1311,O-1311,8h 32.241m,17° 30.770m,+18 8h 24m,"207.46, 29.91",µ54 Field 426,293,1954-Dec-21 R: 02:11 B: 01:54,R: 45 B: 12,R: 2-3  B: 2,R: 00h05m E B: 00h22m E
427,E-62,O-62,8h 56.166m,17° 26.732m,+18 8h 48m,"210.02, 35.19",µ54 Field 427,250,1950-Mar-21 R: 21:26 B: 21:03,R: 45 B: 12,R: 3-4  B: 3-4,R: 00h42m W B: 00h19m W
428,E-57,O-57,9h 20.105m,17° 23.417m,+18 9h 12m,"212.7, 40.5",µ54 Field 428,195,1950-Mar-20 R: 21:40 B: 21:18,R: 45 B: 12,R: 2  B: 2,R: 00h28m W B: 00h06m W
429,E-1509,O-1509,9h 44.026m,17° 20.228m,+18 9h 36m,"215.6, 45.8",µ55 Field 429,164,1955-Dec-11 R: 04:00 B: 04:49,R: 45 B: 8,R: 2  B: 2,R: 00h07m E B: 00h41m W
430,E-1356,O-1356,10h 7.911m,17° 17.455m,+18 10h 00m,"218.84, 51.08",µ55 Field 430,163,1955-Mar-22 R: 22:02 B: 21:45,R: 50 B: 12,R: 2-3  B: 2,R: 00h08m W B: 00h09m E
431,E-58,O-58,10h 31.811m,17° 15.243m,+18 10h 24m,"222.6, 56.33",µ55 Field 431,155,1950-Mar-20 R: 22:41 B: 23:36,R: 45 B: 12,R: 2  B: 2,R: 00h17m W B: 01h12m W
432,E-463,O-463,10h 55.727m,17° 13.596m,+18 10h 48m,"227.22, 61.53",µ55 Field 432,138,1952-Jan-29 R: 01:41 B: 01:25,R: 60 B: 10,R: 2  B: 2,R: 00h26m E B: 00h42m E,
433,E-51,O-51,11h 19.625m,17° 12.393m,+18 11h 12m,"233.23, 66.6",µ56 Field 433,126,1950-Mar-16 R: 21:50 B: 21:27,R: 45 B: 12,R: 2  B: 2,R: 01h38m E B: 02h01m E,
434,E-1406,O-1406,11h 43.505m,17° 11.701m,+18 11h 36m,"241.75, 71.43",µ56 Field 434,152,1955-Apr-23 R: 20:28 B: 20:11,R: 50 B: 12,R: 2-3  B: 2,R: 00h55m E B: 01h12m E,
435,E-89,O-89,12h 7.403m,17° 11.573m,+18 12h 00m,"254.98, 75.78",µ56 Field 435,118,1950-Apr-19 R: 22:43 B: 22:19,R: 45 B: 12,R: 2-3  B: 2,R: 00h42m W B: 00h18m W,
436,E-1576,O-1576,12h 31.300m,17° 11.944m,+18 12h 24m,"276.78, 79.03",µ56 Field 436,126,1956-Mar-15 R: 23:03 B: 22:50,R: 45 B: 8,R: 2-3  B: 2-3,R: 01h38m E B: 01h51m E,
437,E-1572,O-1572,12h 55.197m,17° 12.761m,+18 12h 48m,"308.13, 80.05",µ57 Field 437,131,1956-Mar-14 R: 00:53 B: 00:40,R: 45 B: 8,R: 3  B: 3,R: 00h15m E B: 00h29m E,
438,E-80,O-80,13h 19.096m,17° 14.138m,+18 13h 12m,"337.22, 78.22",µ57 Field 438,143,1950-Apr-17 R: 22:35 B: 23:30,R: 45 B: 12,R: 3-4  B: 3-4,R: 00h46m E B: 00h10m W,Position noted incorrectly on E plate.
439,E-1019,O-1019,13h 42.995m,17° 16.154m,+18 13h 36m,"355.98, 74.54",µ57 Field 439,111,1954-Mar-31 R: 01:04 B: 01:54,R: 45 B: 12,R: 3  B: 3,R: 00h12m W B: 01h02m W,
440,E-81,O-81,14h 6.913m,17° 18.451m,+18 14h 00m,"7.45, 70",µ57 Field 440,152,1950-Apr-17 R: 00:15 B: 23:53,R: 45 B: 12,R: 3-4  B: 3-4,R: 00h07m W B: 00h15m E,
441,E-1417,O-1417,14h 30.799m,17° 21.368m,+18 14h 24m,"15.04, 65.08",µ58 Field 441,143,1955-May-11 R: 21:59 B: 21:42,R: 50 B: 12,R: 2  B: 2,R: 00h60m E B: 01h18m E,
442,E-54,O-54,14h 54.721m,17° 24.615m,+18 14h 48m,"20.55, 59.96",µ58 Field 442,165,1950-Mar-16 R: 02:01 B: 01:37,R: 45 B: 12,R: 2-3  B: 2-3,R: 01h01m E B: 01h26m E,
443,E-91,O-91,15h 18.661m,17° 28.361m,+18 15h 12m,"24.86, 54.75",µ58 Field 443,151,1950-Apr-19 R: 01:28 B: 01:06,R: 45 B: 12,R: 3  B: 3,R: 00h16m W B: 00h06m E,
444,E-82,O-82,15h 42.588m,17° 32.224m,+18 15h 36m,"28.44, 49.48",µ58 Field 444,147,1950-Apr-17 R: 01:12 B: 02:07,R: 45 B: 12,R: 3-4  B: 3-4,R: 00h32m E B: 00h23m W,
445,E-83,O-83,16h 6.534m,17° 36.460m,+18 16h 00m,"31.56, 44.19",µ59 Field 445,185,1950-Apr-17 R: 02:55 B: 02:30,R: 45 B: 12,R: 3-4  B: 3,R: 00h47m W B: 00h22m W,
446,E-55,O-55,16h 30.483m,17° 41.150m,+18 16h 24m,"34.38, 38.89",µ59 Field 446,191,1950-Mar-16 R: 03:20 B: 02:58,R: 45 B: 12,R: 2  B: 2,R: 01h18m E B: 01h40m E,
447,E-122,O-122,16h 54.419m,17° 45.925m,+18 16h 48m,"37.02, 33.6",µ59 Field 447,188,1950-May-18 R: 01:32 B: 01:11,R: 45 B: 12,R: 3  B: 3,R: 00h38m W B: 00h17m W,
448,E-1127,O-1127,17h 18.392m,17° 50.773m,+18 17h 12m,"39.54, 28.31",µ59 Field 448,210,1954-Jul-04 R: 21:45 B: 22:41,R: 50 B: 13,R: 4  B: 4-5,R: 00h29m E B: 00h27m W
449,E-274,O-274,17h 42.435m,17° 55.775m,+18 17h 36m,"42.02, 23.05",µ60 Field 449,251,1951-Jul-07 R: 23:02 B: 00:04,R: 50 B: 12,R: 2-4  B: 3,R: 00h35m W B: 01h37m W
450,E-529,O-529,18h 6.367m,18° 0.700m,+18 18h 00m,"44.47, 17.84",µ60 Field 450,288,1952-Jul-16 R: 22:13 B: 23:09,R: 50 B: 10,R: 2-3  B: 2-3,R: 00h01m W B: 00h57m W
451,E-808,O-808,18h 30.385m,18° 5.711m,+18 18h 24m,"46.97, 12.66",µ60 Field 451,310,1953-Sep-05 R: 19:30 B: 20:21,R: 45 B: 12,R: 2-3  B: 3,R: 00h14m W B: 01h05m W
452,E-287,O-287,18h 54.406m,18° 10.732m,+18 18h 48m,"49.54, 7.55",µ60 Field 452,326,1951-Jul-12 R: 23:37 B: 00:44,R: 50 B: 12,R: 2-4  B: 2-3,R: 00h24m W B: 01h31m W
453,E-793,O-793,19h 18.432m,18° 15.794m,+18 19h 12m,"52.21, 2.5",µ61 Field 453,299,1953-Aug-15 R: 21:23 B: 22:13,R: 45 B: 12,R: 2  B: 2,R: 00h04m E B: 00h46m W
454,E-190,O-190,19h 42.462m,18° 20.429m,+18 19h 36m,"55.02, -2.47",µ61 Field 454,356,1950-Jul-17 R: 23:56 B: 00:50,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h10m W B: 01h04m W
455,E-372,O-372,20h 6.514m,18° 24.854m,+18 20h 00m,"58.01, -7.33",µ61 Field 455,402,1951-Sep-20 R: 19:20 B: 20:25,R: 60 B: 10,R: 1-2  B: 1-2,R: 00h36m E B: 00h31m W
456,E-276,O-276,20h 30.567m,18° 29.300m,+18 20h 24m,"61.23, -12.08",µ61 Field 456,335,1951-Jul-07 R: 01:45 B: 02:40,R: 50 B: 12,R: 4  B: 4,R: 00h31m W B: 01h26m W
457,E-831,O-831,20h 54.658m,18° 33.302m,+18 20h 48m,"64.72, -16.68",µ62 Field 457,314,1953-Sep-30 R: 20:06 B: 20:56,R: 45 B: 12,R: 2  B: 2,R: 00h04m W B: 00h55m W
458,E-1141,O-1141,21h 18.736m,18° 36.662m,+18 21h 12m,"68.53, -21.1",µ62 Field 458,225,1954-Jul-09 R: 01:04 B: 00:47,R: 50 B: 12,R: 3-4  B: 4,R: 00h49m E B: 01h07m E
459,E-375,O-375,21h 42.799m,18° 39.629m,+18 21h 36m,"72.72, -25.31",µ62 Field 459,233,1951-Sep-22 R: 20:56 B: 20:40,R: 60 B: 10,R: 3-4  B: 3,R: 00h27m E B: 00h44m E
460,E-187,O-187,22h 6.916m,18° 42.382m,+18 22h 00m,"77.36, -29.25",µ62 Field 460,214,1950-Jul-16 R: 02:21 B: 03:13,R: 45 B: 12,R: 2  B: 3,R: 00h07m W B: 00h59m W
461,E-842,O-842,22h 31.018m,18° 44.672m,+18 22h 24m,"82.5, -32.88",µ63 Field 461,220,1953-Oct-07 R: 21:17 B: 22:09,R: 45 B: 12,R: 3  B: 3,R: 00h07m W B: 00h59m W
462,E-1161,O-1161,22h 55.121m,18° 46.376m,+18 22h 48m,"88.2, -36.13",µ63 Field 462,205,1954-Aug-01 R: 01:26 B: 01:08,R: 50 B: 13,R: 3-4  B: 4,R: 00h33m E B: 00h51m E
463,E-320,O-320,23h 19.226m,18° 47.552m,+18 23h 12m,"94.47, -38.93",µ63 Field 463,177,1951-Aug-12 R: 01:08 B: 00:53,R: 50 B: 10,R: 2  B: 2,R: 00h33m E B: 00h48m E
464,E-1182,O-1182,23h 43.331m,18° 48.264m,+18 23h 36m,"101.32, -41.19",µ63 Field 464,168,1954-Aug-26 R: 01:34 B: 02:30,R: 50 B: 13,R: 2  B: 2,R: 00h25m W B: 01h21m W
465,E-9,O-10,0h 7.452m,12° 48.427m,+12 0h 00m,"106.58, -48.66",µ64 Field 465,180,1949-Nov-18 R: 19:25 B: 19:04,R: 45 B: 12,R: 2  B: 2,R: 00h32m E B: 00h53m E
